end;AE33_BB;AE33_BC1;AE33_BC2;AE33_BC3;AE33_BC4;AE33_BC5;AE33_BC6;AE33_BC7;AE33_BB_VH;AE33_BC1_VH;AE33_BC2_VH;AE33_BC3_VH;AE33_BC4_VH;AE33_BC5_VH;AE33_BC6_VH;AE33_BC7_VH;PMS1_Concentration_ug_per_m3;ComPAS_V4_BKG_Meas_Active;ComPAS_V4_Frequency_1_Hz;ComPAS_V4_Amplitude_1_uPa;ComPAS_V4_Phase_1_deg;ComPAS_V4_Integration_Time_1_us;ComPAS_V4_X1;ComPAS_V4_Y1;ComPAS_V4_Frequency_2_Hz;ComPAS_V4_Amplitude_2_uPa;ComPAS_V4_Phase_2_deg;ComPAS_V4_Integration_Time_2_us;ComPAS_V4_X2;ComPAS_V4_Y2;ComPAS_V4_Blue_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Blue_P_Mov_Avg_deg;ComPAS_V4_Green_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Green_P_Mov_Avg_deg;ComPAS_V4_Red_A_60s_Mov_Avg_Mm_1;ComPAS_V4_Red_P_Mov_Avg_deg;ComPAS_V4_T_Mean_C;ComPAS_V4_R_H_Mean_percent;ComPAS_V4_Pressure_Mean_bar;ComPAS_V4_PD1_Mean_V;ComPAS_V4_Laser_Red_On_per_Off;ComPAS_V4_Laser_Green_On_per_Off;ComPAS_V4_Laser_Blue_On_per_Off;ComPAS_V4_X1_VH;ComPAS_V4_Y1_VH;ComPAS_V4_Amplitude_1_VH_uPa;ComPAS_V4_Phase_1_VH_deg;ComPAS_V4_X2_VH;ComPAS_V4_Y2_VH;ComPAS_V4_Amplitude_2_VH_uPa;ComPAS_V4_Phase_2_VH_deg;ComPAS_V4_Blue_A_Mov_Avg_VH_uPa;ComPAS_V4_Blue_P_Mov_Avg_VH_deg;ComPAS_V4_Green_A_Mov_Avg_VH_uPa;ComPAS_V4_Green_P_Mov_Avg_VH_deg;ComPAS_V4_Red_A_Mov_Avg_VH_uPa;ComPAS_V4_Red_P_Mov_Avg_VH_deg;ComPAS_V4_R1_uPa;ComPAS_V4_Theta1_deg;ComPAS_V4_R2_uPa;ComPAS_V4_Theta2_deg;ComPAS_V4_R1_VH_uPa;ComPAS_V4_Theta1_VH_deg;ComPAS_V4_R2_VH_uPa;ComPAS_V4_Theta2_VH_deg;SMPS3080_Export_SMPS_Mass_conc_ug_per_m3;SMPS3080_Export_Mass_Equivalent_diameter_nm;SMPS3080_Export_Median_nm;SMPS3080_Export_Mean_nm;SMPS3080_Export_Geo_Mean_nm;SMPS3080_Export_Mode_nm;SMPS3080_Export_Geo_Std_Dev;SMPS3080_Export_Total_Conc_1_per_cm3;MSPTI_Metas_Export_MEDIAN_Babs_1_per_Mm;MSPTI_Metas_Export_MEAN_Babs_1_per_Mm
2021-12-14 10:07:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.440033333;0.0;22080.999952;5.871382897;9.377829641;1000000.0;173.677419355;-14.935483871;22080.999952;6.245055449;61.451720771;1000000.0;-17.741935484;6.903225806;0.0;0.0;0.0;0.0;0.0;0.0;18.834774193;17.644365591;0.0;0.0;0.0;0.0;0.0;173.677419355;-14.935483871;5.871382897;9.377829641;-17.741935484;6.903225806;6.245055449;61.451720771;0.0;0.0;0.0;0.0;0.0;0.0;0.8117334402722425;-4.9150893575086485;0.08865080508237991;158.73944083943567;0.8117334402722425;-4.9150893575086485;0.08865080508237991;158.73944083943567;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.729032258;0.0;22080.999952;7.486501959;20.3097626;1000000.0;67.838709677;92.322580645;22080.999952;5.691124559;31.42763675;1000000.0;-28.193548387;1.096774194;0.0;0.0;0.0;0.0;0.0;0.0;18.854580645;17.69555914;0.0;0.0;0.0;0.0;0.0;67.838709677;92.322580645;7.486501959;20.3097626;-28.193548387;1.096774194;5.691124559;31.42763675;0.0;0.0;0.0;0.0;0.0;0.0;0.5334931902932222;53.69152300900799;0.13138574295939512;177.77222573403856;0.5334931902932222;53.69152300900799;0.13138574295939512;177.77222573403856;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:08:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.762903226;0.0;22080.999952;9.59608707;34.109910656;1000000.0;78.064516129;73.612903226;22080.999952;4.890215767;29.127772877;1000000.0;11.903225806;-4.580645161;0.0;0.0;0.0;0.0;0.0;0.0;18.863612903;17.959010753;0.0;0.0;0.0;0.0;0.0;78.064516129;73.612903226;9.59608707;34.109910656;11.903225806;-4.580645161;4.890215767;29.127772877;0.0;0.0;0.0;0.0;0.0;0.0;0.499646710504721;43.31889653412368;0.05939127643819268;-21.047915197601366;0.499646710504721;43.31889653412368;0.05939127643819268;-21.047915197601366;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.989741935;0.0;22080.999952;8.193297802;15.194682736;1000000.0;84.580645161;-52.193548387;22080.999952;7.329689685;19.273801134;1000000.0;-28.451612903;51.741935484;0.0;0.0;0.0;0.0;0.0;0.0;18.884806452;18.360870968;0.0;0.0;0.0;0.0;0.0;84.580645161;-52.193548387;8.193297802;15.194682736;-28.451612903;51.741935484;7.329689685;19.273801134;0.0;0.0;0.0;0.0;0.0;0.0;0.46281325542491203;-31.67816253816706;0.27496587953815194;118.80530853097041;0.46281325542491203;-31.67816253816706;0.27496587953815194;118.80530853097041;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:09:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.379032258;0.0;22080.999952;6.545567277;-19.409005926;1000000.0;-65.548387097;-214.387096774;22080.999952;6.941190039;65.783131069;1000000.0;-19.35483871;14.0;0.0;0.0;0.0;0.0;0.0;0.0;18.902698925;18.556376344;0.0;0.0;0.0;0.0;0.0;-65.548387097;-214.387096774;6.545567277;-19.409005926;-19.35483871;14.0;6.941190039;65.783131069;0.0;0.0;0.0;0.0;0.0;0.0;1.0439376065833026;-107.00089792979794;0.1112345598034227;144.1205304039127;1.0439376065833026;-107.00089792979794;0.1112345598034227;144.1205304039127;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.798483871;0.0;22080.999952;7.591266022;44.420509053;1000000.0;102.935483871;153.870967742;22080.999952;6.996925511;33.400709071;1000000.0;61.838709677;-51.483870968;0.0;0.0;0.0;0.0;0.0;0.0;18.922193548;18.676688172;0.0;0.0;0.0;0.0;0.0;102.935483871;153.870967742;7.591266022;44.420509053;61.838709677;-51.483870968;6.996925511;33.400709071;0.0;0.0;0.0;0.0;0.0;0.0;0.8620645503119748;56.218556139163326;0.37469431893362837;-39.77910245596186;0.8620645503119748;56.218556139163326;0.37469431893362837;-39.77910245596186;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:10:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.808580645;0.0;22080.999952;6.406270121;24.567282412;1000000.0;-89.741935484;69.709677419;22080.999952;7.599718958;54.084691891;1000000.0;-15.838709677;17.032258065;0.0;0.0;0.0;0.0;0.0;0.0;18.928913979;18.806849462;0.0;0.0;0.0;0.0;0.0;-89.741935484;69.709677419;6.406270121;24.567282412;-15.838709677;17.032258065;7.599718958;54.084691891;0.0;0.0;0.0;0.0;0.0;0.0;0.5291570904709398;142.16067909781566;0.10830630268310655;132.92049762677794;0.5291570904709398;142.16067909781566;0.10830630268310655;132.92049762677794;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.618290323;0.0;22080.999952;8.863204092;2.40531288;1000000.0;46.387096774;-61.64516129;22080.999952;5.19288746;35.992691027;1000000.0;22.387096774;13.935483871;0.0;0.0;0.0;0.0;0.0;0.0;18.947849462;18.920129032;0.0;0.0;0.0;0.0;0.0;46.387096774;-61.64516129;8.863204092;2.40531288;22.387096774;13.935483871;5.19288746;35.992691027;0.0;0.0;0.0;0.0;0.0;0.0;0.3592506259688774;-53.03906548386041;0.12279513863489709;31.901371274751174;0.3592506259688774;-53.03906548386041;0.12279513863489709;31.901371274751174;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:11:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.004967742;0.0;22080.999952;7.458353411;45.951091673;1000000.0;141.870967742;36.64516129;22080.999952;6.669642163;68.963564641;1000000.0;-16.096774194;-12.290322581;0.0;0.0;0.0;0.0;0.0;0.0;18.961989247;19.024892473;0.0;0.0;0.0;0.0;0.0;141.870967742;36.64516129;7.458353411;45.951091673;-16.096774194;-12.290322581;6.669642163;68.963564641;0.0;0.0;0.0;0.0;0.0;0.0;0.6823207475920702;14.482901645457694;0.09430740983149329;-142.63728684053504;0.6823207475920702;14.482901645457694;0.09430740983149329;-142.63728684053504;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.552709677;0.0;22080.999952;8.671555545;19.929680052;1000000.0;-84.032258065;168.516129032;22080.999952;6.299163484;35.959029482;1000000.0;0.677419355;-42.709677419;0.0;0.0;0.0;0.0;0.0;0.0;18.977935484;19.098827957;0.0;0.0;0.0;0.0;0.0;-84.032258065;168.516129032;8.671555545;19.929680052;0.677419355;-42.709677419;6.299163484;35.959029482;0.0;0.0;0.0;0.0;0.0;0.0;0.8768676058649532;116.50359859120337;0.19890744874518837;-89.09130627860439;0.8768676058649532;116.50359859120337;0.19890744874518837;-89.09130627860439;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:12:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.627870968;0.0;22080.999952;7.216283358;-3.917152434;1000000.0;-176.419354839;-91.129032258;22080.999952;7.267124188;26.270040881;1000000.0;0.322580645;-12.806451613;0.0;0.0;0.0;0.0;0.0;0.0;19.001548387;19.186967742;0.0;0.0;0.0;0.0;0.0;-176.419354839;-91.129032258;7.216283358;-3.917152434;0.322580645;-12.806451613;7.267124188;26.270040881;0.0;0.0;0.0;0.0;0.0;0.0;0.924643032710758;-152.68148386052474;0.059653602993568366;-88.5570864889087;0.924643032710758;-152.68148386052474;0.059653602993568366;-88.5570864889087;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.491774194;0.0;22080.999952;8.57284308;24.258416309;1000000.0;-30.967741935;41.290322581;22080.999952;6.136561128;50.963731471;1000000.0;-46.709677419;12.774193548;0.0;0.0;0.0;0.0;0.0;0.0;19.022096774;19.243741935;0.0;0.0;0.0;0.0;0.0;-30.967741935;41.290322581;8.57284308;24.258416309;-46.709677419;12.774193548;6.136561128;50.963731471;0.0;0.0;0.0;0.0;0.0;0.0;0.240341309578158;126.86989764517796;0.22549615914159304;164.70471132522928;0.240341309578158;126.86989764517796;0.22549615914159304;164.70471132522928;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:13:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.535903226;0.0;22080.999952;7.072909256;10.903743894;1000000.0;-108.064516129;-220.387096774;22080.999952;5.977682646;48.198347087;1000000.0;93.967741935;-13.838709677;0.0;0.0;0.0;0.0;0.0;0.0;19.031258064;19.299569892;0.0;0.0;0.0;0.0;0.0;-108.064516129;-220.387096774;7.072909256;10.903743894;93.967741935;-13.838709677;5.977682646;48.198347087;0.0;0.0;0.0;0.0;0.0;0.0;1.1429913320390441;-116.12054129360511;0.4422911212439404;-8.377777091562798;1.1429913320390441;-116.12054129360511;0.4422911212439404;-8.377777091562798;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.505483871;1.0;23901.230582687;7.754471506;-13.660691952;999989.71875;563.90625;-450.21875;20526.562440312;699.206131016;65.734009424;999979.71875;-51836.28125;-158361.90625;0.0;0.0;0.0;0.0;0.0;0.0;19.0398125;19.373552083;0.0;0.0;0.0;0.3125;0.0;-594.84375;174.6875;5.989169435;1.409102123;-697.6875;113.9375;3.4038889;42.461051243;0.0;0.0;0.0;0.0;0.0;0.0;3.3601493226346957;-38.60361808300161;775.9305158297708;-108.12471914479342;2.8869302712098373;163.6340921669488;3.2918979440827982;170.72505158643838;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:14:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.778967742;1.0;27869.395574467;12.820010553;-48.17764057;999990.133333333;1727.4;-1869.533333333;17085.440953133;3197.0092277;35.627559383;999954.566666667;-566602.9;-383376.4;0.0;0.0;0.0;0.0;0.0;0.0;19.069144444;19.445866667;0.0;0.0;0.0;0.766666667;0.233333333;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;11.852946509101871;-47.2628735984214;3185.6688480028315;-145.916824829979;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;0;0;0;0;0;0;0;0;0;0
2021-12-14 10:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4061;1.0;27863.226052742;14.231016912;-64.875642712;999990.806451613;1452.935483871;-2360.741935484;17082.959593645;3282.046167355;29.479574898;999972.838709678;-613624.35483871;-346816.838709677;0.0;0.0;0.0;0.0;0.0;0.0;19.074010753;19.507290323;0.0;0.0;0.0;0.225806452;0.774193548;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;12.908248480113775;-58.38948381177956;3282.224305850156;-150.52512425071095;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;1.666423568;190.4555303;101.45;111.53;101.316;85.0526;1.55001;1773.73;0;0
2021-12-14 10:15:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.641354839;1.0;27863.795982839;11.922868926;-65.995579957;999983.516129032;1254.096774194;-2029.64516129;17083.301534226;3278.758731065;29.525791014;999981.096774194;-612832.548387097;-346859.838709677;0.0;0.0;0.0;0.0;0.0;0.0;19.092053764;19.52227957;0.0;0.0;0.0;0.774193548;0.225806452;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;11.109919296264664;-58.2885094712891;3279.1135167197526;-150.49037852913668;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;1.666423568;190.4555303;101.45;111.53;101.316;85.0526;1.55001;1773.73;0;0
2021-12-14 10:16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.483354839;1.0;27864.49553575;13.16941579;-64.07138517;999986.03125;1332.09375;-2153.53125;17083.760837906;3280.309832594;29.329762999;999967.625;-614479.09375;-344455.46875;0.0;0.0;2.834723946901478;-6.507648637;0.0;0.0;19.109916667;19.452833333;0.0;0.0;0.0;0.1875;0.8125;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;11.791598109399192;-58.26061742841774;3280.2991269986665;-150.72653609920584;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;1.666423568;190.4555303;101.45;111.53;101.316;85.0526;1.55001;1773.73;0;0
2021-12-14 10:16:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.68083871;1.0;27867.345077935;11.817209549;-65.961426756;999979.225806452;1162.0;-2043.903225806;17085.655065581;3273.547406419;28.929739972;999976.35483871;-614983.225806452;-340532.096774194;4.378895816103943;-9.299348958;22.668320719381775;-57.388802424;0.0;0.0;19.140021505;23.381247312;0.0;0.0;0.0;0.806451613;0.193548387;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;10.948274614452812;-60.380900782876;3273.458012212785;-151.02556833663996;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;1.666423568;190.4555303;101.45;111.53;101.316;85.0526;1.55001;1773.73;0;0
2021-12-14 10:17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.076870968;1.0;27868.638917367;12.610929481;-66.350481042;999975.166666667;1233.666666667;-2068.5;17086.1745693;3254.9149422;30.372628572;999964.566666667;-602138.433333333;-353774.333333333;26.166369399496418;-59.412706411;22.11743956199261;-59.468230326;0.0;0.0;19.189355556;24.166011111;0.0;0.0;0.0;0.166666667;0.833333333;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;11.215213756048342;-59.18787861348987;3252.0597855199444;-149.5644907116515;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;1.666423568;190.4555303;101.45;111.53;101.316;85.0526;1.55001;1773.73;0;0
2021-12-14 10:17:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.880096774;1.0;27866.944798303;11.264651236;-66.881066465;999978.151515152;1120.575757576;-1905.636363636;17085.159335091;3244.342899697;30.189155756;999966.93939394;-602451.575757576;-350050.96969697;25.279894768703407;-59.630124759;21.64092057264532;-60.22282203;0.0;0.0;19.182444445;18.203757576;0.0;0.0;0.0;0.787878788;0.212121212;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;10.294316667308447;-59.54309612495985;3244.5719436396694;-149.84152063343103;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;1.666423568;190.4555303;101.45;111.53;101.316;85.0526;1.55001;1773.73;0;0
2021-12-14 10:18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.870967742;1.0;27866.684613333;13.68294912;-63.010817848;999978.8;1503.466666667;-2150.2;17085.0882447;3244.3464555;29.539048009;999979.633333333;-606180.4;-343347.7;25.45585452312276;-57.90769282;21.684102728283253;-61.244421137;0.0;0.0;19.200944444;18.384833333;0.0;0.0;0.0;0.133333333;0.866666667;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;12.217528899035816;-55.03791614399819;3244.099869669883;-150.47227461335447;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;1.666423568;190.4555303;101.45;111.53;101.316;85.0526;1.55001;1773.73;0;0
2021-12-14 10:18:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;1.579032258;1.0;27871.318953645;11.564918229;-69.366293541;999980.967741936;1277.709677419;-1875.935483871;17088.119884387;3233.957775;28.979512284;999970.161290322;-602834.483870968;-336983.64516129;25.418362767501794;-57.300287982;21.620666138881774;-60.503736402;0.0;0.0;19.21855914;18.772354839;0.0;0.0;0.0;0.870967742;0.129032258;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;10.569255666451353;-55.74101365813598;3215.988441103407;-150.79486982985182;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:19:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;1.784387097;1.0;27868.141593433;14.512733776;-56.119309328;999985.9;1875.7;-2150.533333333;17085.6809139;3319.790145833;30.952431057;999966.433333333;-612154.1;-365607.3;27.188052340317206;-53.25790048;20.42546379753695;-61.423174699;0.0;0.0;19.2326;16.094366667;0.0;0.0;0.0;0.1;0.9;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;13.288119590292975;-48.904989958792584;3320.27058318831;-149.1523592560205;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:19:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;2.872129032;1.0;27865.967222133;27.320054901;-11.809499683;999982.1;5997.1;-701.866666667;17084.551254767;3348.837560733;30.204581345;999972.966666667;-621814.6;-361356.066666667;28.258742951293907;-51.140423498;24.554604760004928;-43.997299177;0.0;0.0;19.243;15.037277778;0.0;0.0;0.0;0.933333333;0.066666667;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;28.116775532074804;-6.675207660184888;3348.980825262579;-149.83777855192253;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:20:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;10.706580645;1.0;27865.440238226;60.415533456;7.645754549;999983.258064516;13092.612903226;1776.774193548;17084.297970645;3371.594541032;29.886311312;999982.0;-627596.612903226;-361066.709677419;47.594122845895164;-20.231811866;31.951086482519706;-24.32707221;0.0;0.0;19.258634409;13.979752688;0.0;0.0;0.0;0.064516129;0.935483871;-1767.0;698.0;4.196445375;25.996377251;-1894.0;351.0;0.358680122;-1.487867529;0.0;0.0;0.0;0.0;0.0;0.0;61.52607609864917;7.728291449739518;3371.6150032805035;-150.08747018442432;8.846943146840294;158.44499836783288;8.96979805376977;169.5009403121868;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:20:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;29.838366667;1.0;27865.407965645;83.785732881;11.474326495;999984.806451613;17892.483870968;3648.161290323;17084.270861677;3384.203923;30.028696678;999983.548387097;-629165.64516129;-363680.0;73.06720156977062;-2.513647852;67.93778889946552;-2.681479438;0.0;0.0;19.270462366;13.279473118;0.0;0.0;0.0;0.935483871;0.064516129;16690.806451613;3523.096774194;79.178266499;12.661381013;-588846.193548387;-340132.387096774;3166.189380685;27.986041714;31.227877669;-2.349424634;32.098711613;-1.37456936;0.0;0.0;85.03261484040044;11.524272461409337;3384.023568476667;-149.97056845542411;79.43521404377607;11.919036479386813;3166.599061962813;-149.98818808973294;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:21:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;51.062766667;0.0;27865.349875;119.244391191;13.348306694;999987.0;25050.548387097;5987.451612903;17084.23988;3398.548429516;29.835658892;999985.0;-633155.193548387;-363126.032258065;132.76143177622313;6.648642804;105.77612963661578;6.391028124;0.0;0.0;19.287333333;12.648494624;0.0;0.0;0.0;0.064516129;0.935483871;25050.548387097;5987.451612903;119.244391191;13.348306694;-633155.193548387;-363126.032258065;3398.548429516;29.835658892;60.647465355;6.648642804;51.678831086;6.391028124;0.0;0.0;119.93644572972805;13.442347439702434;3398.836230882578;-150.16494392319737;119.93644572972805;13.442347439702434;3398.836230882578;-150.16494392319737;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:21:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;66.43383871;0.0;27865.349875;136.243638109;14.521599909;999986.870967742;28482.580645161;7400.258064516;17084.24375271;3411.881121097;29.678713494;999984.709677419;-636525.032258064;-362836.709677419;190.8575466158943;11.168553963;167.29768476356895;10.79066183;0.0;0.0;19.297763441;12.071655914;0.0;0.0;0.0;0.967741935;0.032258065;28482.580645161;7400.258064516;136.243638109;14.521599909;-636525.032258064;-362836.709677419;3411.881121097;29.678713494;87.186664766;11.168553963;81.736293639;10.79066183;0.0;0.0;137.03591410582024;14.564393433179534;3411.789998421012;-150.31567487766762;137.03591410582024;14.564393433179534;3411.789998421012;-150.31567487766762;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:22:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;80.101612903;0.0;27865.459601613;173.069193928;15.131664762;999982.419354839;35926.709677419;9710.64516129;17084.31120229;3423.799995065;29.634082815;999981.225806452;-639014.677419355;-363621.064516129;254.1004547833952;13.08993227;222.98581800829066;13.305706139;0.0;0.0;19.318548387;11.535021505;0.0;0.0;0.0;0.032258065;0.967741935;35926.709677419;9710.64516129;173.069193928;15.131664762;-639014.677419355;-363621.064516129;3423.799995065;29.634082815;116.076998583;13.08993227;108.943732986;13.305706139;0.0;0.0;173.30015694550443;15.125082780814163;3423.6716137818985;-150.35865311130655;173.30015694550443;15.125082780814163;3423.6716137818985;-150.35865311130655;21.49945517;311.0332968;94.1187;112.279;97.3093;91.3982;1.66822;13900.3;0;0
2021-12-14 10:22:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;95.321;0.0;27865.675092774;183.285688517;15.311600325;999982.35483871;38114.161290323;10480.483870968;17084.457982968;3437.03835929;29.628383278;999972.032258064;-641758.387096774;-364993.709677419;315.52159717514786;14.327944814;274.0260747675591;14.231000076;0.0;0.0;19.347774194;11.033806452;0.0;0.0;0.0;0.967741935;0.032258065;38114.161290323;10480.483870968;183.285688517;15.311600325;-641758.387096774;-364993.709677419;3437.03835929;29.628383278;144.135121755;14.327944814;133.880368659;14.231000076;0.0;0.0;184.07054297465868;15.374978770815057;3437.9373767106877;-150.3713755047375;184.07054297465868;15.374978770815057;3437.9373767106877;-150.3713755047375;82.89813599;296.4490738;72.6775;87.8573;73.634;68.539;1.78237;90999.1;0;0
2021-12-14 10:23:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;92219.0;121882.0;141574.0;154211.0;130819.0;66058.0;54035.0;113.671516129;0.0;27866.065770839;218.860079099;16.403823886;999996.967741936;45130.161290323;13287.516129032;17084.677312194;3447.434432452;29.773027641;999959.709677419;-642786.258064516;-367537.35483871;372.18933520882706;15.097944869;323.9259227096749;14.968434149;0.0;0.0;19.362225807;10.586182796;0.0;0.0;0.0;0.032258065;0.967741935;45130.161290323;13287.516129032;218.860079099;16.403823886;-642786.258064516;-367537.35483871;3447.434432452;29.773027641;170.021816657;15.097944869;158.259837088;14.968434149;0.0;0.0;219.07319922014034;16.4058268402111;3447.9628344881444;-150.23960425867722;219.07319922014034;16.4058268402111;3447.9628344881444;-150.23960425867722;82.89813599;296.4490738;72.6775;87.8573;73.634;68.539;1.78237;90999.1;0;0
